RowNumber,CustomerId,Tenure,CreditScore,Balance,EstimatedSalary
7367,15649183,8,598,,88658.73
7368,15736399,10,606,,177938.52
7369,15751137,3,850,169025.83,174235.06
7370,15757188,4,644,153455.72,82696.84
7371,15726167,4,655,,142415.97
7372,15624850,10,850,153972.89,62811.03
7373,15717700,9,683,114609.55,25339.29
7374,15716347,7,663,143625.83,176487.05
7375,15696287,1,682,116520.28,49833.5
7376,15638871,6,639,80926.02,55829.25
7377,15765093,6,704,166594.78,155823.2
7378,15592999,0,691,115465.98,60622.61
7379,15641715,8,599,,174196.68
7380,15607746,1,573,,56905.38
7381,15625311,7,589,92618.62,101178.85
7382,15573077,8,620,141825.88,73857.94
7383,15735106,6,647,149594.02,102325.19
7384,15672912,7,737,130051.66,55356.39
7385,15589881,7,634,,131284.93
7386,15660144,4,660,,88080.43
7387,15664083,2,666,158468.76,93266.01
7388,15690898,8,696,161889.79,75562.47
7389,15808023,9,836,133681.78,153747.73
7390,15676909,5,667,,163830.64
7391,15764922,3,596,187294.46,103456.47
7392,15766734,5,430,,95655.16
7393,15795079,6,596,,138350.74
7394,15757434,7,599,119706.22,31190.42
7395,15673747,8,519,,167553.06
7396,15808386,7,721,138523.2,59604.45
7397,15603565,5,603,90778.76,162223.67
7398,15744044,4,572,99353.42,196549.85
7399,15577771,1,453,111524.49,120373.84
7400,15769548,7,668,128645.67,92149.64
7401,15802071,1,762,117458.51,178361.48
7402,15677395,9,633,129189.15,170998.83
7403,15632010,7,647,121260.19,77216.48
7404,15779492,6,796,94231.13,121164.6
7405,15694677,1,733,,141841.31
7406,15704315,8,556,163757.06,104000.06
7407,15742009,4,489,,191419.32
7408,15766663,4,639,,28188.96
7409,15742297,2,715,141005.47,60407.93
7410,15688059,9,807,105356.09,130489.37
7411,15752344,5,714,,193040.32
7412,15698749,6,626,85897.95,109742.8
7413,15631693,7,697,,74760.32
7414,15604536,4,850,164672.66,61936.1
7415,15802869,2,737,99169.67,78650.95
7416,15635598,6,812,,168023.6
7417,15592326,8,583,,5571.59
7418,15736533,5,730,124053.03,118591.67
7419,15647191,4,677,,7824.31
7420,15622507,3,748,103499.09,38153.19
7421,15765487,9,753,151766.71,180829.99
7422,15646521,1,634,,143960.72
7423,15746258,7,622,101486.96,8788.35
7424,15692430,2,699,123601.56,103557.85
7425,15625501,1,570,127201.58,147168.28
7426,15640521,3,552,144962.74,58844.84
7427,15790630,4,619,,18094.96
7428,15664720,8,714,122017.19,162515.17
7429,15750055,9,503,100262.88,157921.25
7430,15644878,6,685,117302.62,68701.73
7431,15754578,0,606,135984.15,186778.89
7432,15705379,3,678,,66561.6
7433,15761047,2,724,160997.54,64831.36
7434,15671293,2,779,128389.63,6589.16
7435,15687527,1,638,,165370.66
7436,15647898,5,610,130554.51,184758.17
7437,15671534,6,646,90212,13911.27
7438,15591248,9,628,71996.29,34857.46
7439,15676156,4,528,85615.66,156192.43
7440,15812918,6,432,62339.81,53874.67
7441,15604130,6,622,142319.03,100183.05
7442,15700549,5,721,,4493.12
7443,15715519,5,614,,130610.78
7444,15707042,2,634,87413.19,63340.65
7445,15605276,4,742,,180066.59
7446,15630592,4,516,,95273.73
7447,15636626,3,718,97560.16,53511.74
7448,15740411,8,636,141787.31,109685.61
7449,15593834,7,691,129934.64,75664.56
7450,15804235,2,698,166178.02,71972.95
7451,15679801,5,712,163097.55,23702.42
7452,15673907,8,659,,112572.02
7453,15636562,8,573,,62424.46
7454,15702571,1,778,151958.19,131238.37
7455,15627365,0,732,,184350.78
7456,15748499,4,550,118400.91,13999.64
7457,15598614,8,790,,168152.76
7458,15668889,2,665,116322.27,35640.12
7459,15800049,5,728,,120088.17
7460,15583724,4,645,,74346.11
7461,15622083,6,647,143138.91,2955.46
7462,15645571,4,596,,146504.35
7463,15598266,9,610,,149602.54
7464,15667934,0,512,129804.17,53020.9
7465,15569682,9,768,108308.11,41788.25
7466,15772941,3,666,110153.27,74849.46
7467,15586174,4,700,116377.48,134417.31
7468,15803682,10,651,117791.06,75837.58
7469,15627328,2,542,,54869.54
7470,15717065,8,686,105419.73,35356.46
7471,15602456,4,850,99219.47,122141.13
7472,15721569,8,658,119327.93,119439.66
7473,15573798,6,448,83947.12,81999.53
7474,15638272,4,609,99883.16,120594.85
7475,15799859,4,704,165438.26,120770.75
7476,15599152,1,698,156111.24,134790.74
7477,15737909,2,759,111095.58,100137.7
7478,15646190,0,677,119963.45,158325.87
7479,15711249,4,544,,70007.67
7480,15671987,8,567,153137.74,88659.07
7481,15812766,6,490,156111.08,190889.13
7482,15778589,7,626,113014.7,56646.28
7483,15750104,5,718,132615.73,32999.1
7484,15784526,5,616,102016.38,178235.37
7485,15646563,9,772,,25448.31
7486,15744423,5,561,,84871.99
7487,15593694,8,814,,157822.54
7488,15785367,4,651,,84383.22
7489,15687765,4,538,80380.24,119216.46
7490,15789014,6,600,108909.12,82547.01
7491,15703177,2,654,90865.8,86764.46
7492,15660263,4,622,99799.76,197372.13
7493,15776545,10,682,200724.96,82872.64
7494,15683276,10,610,140363.95,129563.86
7495,15599272,1,795,151844.64,135388.89
7496,15589541,2,557,,4497.55
7497,15608804,8,824,133231.48,67885.37
7498,15645820,7,698,,111471.55
7499,15659031,8,630,126598.99,134407.93
7500,15790113,6,609,113317.1,108258.22
7501,15652289,4,694,,197528.62
7502,15605341,8,681,93173.88,139761.25
7503,15697844,10,721,,136119.96
7504,15652048,7,563,105007.31,197812.16
7505,15587038,2,654,,51972.92
7506,15660528,4,659,,99341.87
7507,15700300,4,674,131593.85,171345.02
7508,15642001,9,576,119530.52,119056.68
7509,15580366,4,566,118614.6,172601.62
7510,15657228,9,545,95829.13,104936.88
7511,15729377,1,798,,159044.1
7512,15686913,0,757,,83263.06
7513,15631267,6,641,153590.73,130910.78
7514,15632275,2,718,,126336.72
7515,15715907,9,699,113109.52,27980.8
7516,15764841,0,623,130557.24,47880.71
7517,15748649,8,644,93183.19,73882.49
7518,15771409,7,586,151933.63,162960.05
7519,15779207,2,500,125495.64,68807.47
7520,15814116,7,583,,144039.05
7521,15665087,8,595,118547.72,151192.18
7522,15611189,1,670,97792.21,120225.62
7523,15729718,6,610,,56118.81
7524,15733602,2,814,,130853.03
7525,15620103,8,660,167181.01,185156.94
7526,15770406,9,580,121355.19,35671.45
7527,15800554,1,850,,59568.24
7528,15611409,0,676,,139911.58
7529,15646535,5,578,113226.47,56770.76
7530,15575430,1,579,118392.75,157564.75
7531,15711299,8,711,145262.54,131473.31
7532,15642063,6,692,163505.16,90424.09
7533,15706602,1,760,118114.28,156660.21
7534,15592773,0,630,108449.23,88372.69
7535,15786539,1,808,,46200.71
7536,15737542,10,611,103294.56,160548.12
7537,15590234,1,697,,1262.83
7538,15773776,6,655,,188639.28
7539,15728082,6,601,,14665.28
7540,15609987,2,755,119919.12,156868.21
7541,15735330,1,553,,30461.55
7542,15649430,4,723,,123885.88
7543,15768777,4,507,,60688.38
7544,15777893,1,777,,21785.91
7545,15791326,3,566,,188135.69
7546,15615176,7,732,,154364.66
7547,15735221,10,697,,61312.15
7548,15617991,4,555,128744.04,47454.93
7549,15658504,9,584,137727.34,121102.9
7550,15785705,10,705,106731.58,137419.87
7551,15801817,7,688,123544.21,157664.02
7552,15752578,2,626,133968.96,148689.65
7553,15781574,9,636,126534.6,39789.62
7554,15792107,8,719,,165162.4
7555,15569917,6,706,87609.68,137674.55
7556,15721504,3,731,,101371.72
7557,15757306,3,738,,65066.48
7558,15647295,9,426,,107876.91
7559,15642098,0,622,108960,111180.3
7560,15696120,2,701,,115650.63
7561,15675176,6,512,144953.31,165035.17
7562,15700046,4,635,103544.88,193746.55
7563,15782089,6,685,,58458.26
7564,15706394,7,609,,52332.85
7565,15759387,1,598,101487.18,75959.1
7566,15623369,10,708,105355.81,123.07
7567,15732943,4,574,77967.5,167066.95
7568,15750545,5,629,,117572.59
7569,15809909,4,422,,7166.71
7570,15642448,8,656,120047.77,137173.39
7571,15791944,7,697,175464.85,116442.42
7572,15768342,8,718,79475.3,32421.32
7573,15567919,8,586,167735.69,104665.79
7574,15674750,8,481,,44215.86
7575,15778345,1,749,74385.98,20164.47
7576,15687634,5,561,94754,26691.31
7577,15666096,4,676,,107955.67
7578,15581700,3,615,86920.86,150048.37
7579,15656417,1,582,132077.48,192255.15
7580,15649101,10,601,127847.86,173245.68
7581,15781975,3,708,,121457.88
7582,15700511,9,708,176702.36,104804.74
7583,15770255,10,797,83555.58,69767.14
7584,15643574,8,682,,178373.43
7585,15595010,9,694,,99924.04
7586,15580579,1,490,,49594.19
7587,15748532,10,828,,186071.14
7588,15773789,7,594,96858.35,77511.45
7589,15600027,1,579,,54816.57
7590,15620832,0,723,,61290.99
7591,15568819,8,619,132796.04,191821.35
7592,15748691,1,794,154970.54,156768.45
7593,15583552,3,674,88902.21,73731.32
7594,15588019,7,418,98738.92,122190.22
7595,15713250,8,502,,123509.01
7596,15569595,6,678,,8199.5
7597,15794868,10,599,137456.28,14113.11
7598,15576680,4,736,,51705.01
7599,15613699,7,430,73937.02,161937.62
7600,15609758,7,537,158621.04,120892.96
7601,15762392,1,683,113257.2,65035.02
7602,15693382,9,828,,164257.37
7603,15791769,9,691,116536.43,51987.99
7604,15712483,4,608,,10899.63
7605,15636454,6,691,101070.69,177355.8
7606,15710138,6,718,,63889.1
7607,15571571,3,680,127331.46,176433.6
7608,15638751,5,838,,81313.51
7609,15598574,5,695,,13998.88
7610,15796787,0,681,105969.42,5771.56
7611,15615670,5,762,119547.46,42693.65
7612,15705506,7,751,,90839.61
7613,15599535,5,678,138668.18,54144.01
7614,15768449,7,634,51582.5,184312.88
7615,15725002,7,749,,20306.79
7616,15611682,6,590,169902.92,128256.18
7617,15749964,4,610,87262.4,182720.07
7618,15678779,7,502,,4082.52
7619,15752601,7,578,,102233.73
7620,15758477,2,547,,132002.83
7621,15629133,9,579,,126838.7
7622,15604963,5,661,,181461.46
7623,15796413,6,794,,195325.74
7624,15812470,5,719,,29132.43
7625,15587443,1,728,,131804.86
7626,15689692,3,598,150348.37,173784.04
7627,15779586,3,822,115074.02,26249.86
7628,15667588,3,670,,182650.15
7629,15624423,8,850,99986.98,196582.55
7630,15591107,3,723,110357,141977.54
7631,15748986,8,705,166685.92,55313.51
7632,15793896,7,677,95312.8,62944.75
7633,15620570,4,736,202443.47,72375.03
7634,15727811,0,661,109493.62,188324.01
7635,15707681,9,501,88977.39,133403.07
7636,15702030,2,516,104982.57,157378.5
7637,15673238,8,517,154110.99,101240.08
7638,15604196,6,766,185714.28,102502.5
7639,15769356,3,520,116022.53,37577.66
7640,15665590,6,541,,83456.67
7641,15572361,2,790,164011.48,199420.41
7642,15667460,9,797,,24748.89
7643,15654760,1,811,101514.89,121765
7644,15632669,4,722,,113666.48
7645,15613673,9,675,,134110.93
7646,15698522,9,660,134599.33,183095.87
7647,15741633,10,566,147511.26,159891.03
7648,15674583,0,768,78396.08,8316.19
7649,15665374,5,610,,63736.36
7650,15588854,3,715,110581.29,94715.24
7651,15810716,8,750,151836.36,68695.38
7652,15776921,5,431,83624.55,36899.62
7653,15569394,2,704,148197.15,182775.08
7654,15788215,5,535,122924.75,62390.59
7655,15641007,4,614,72594,76042.48
7656,15594651,4,748,115221.36,70956.75
7657,15575146,8,492,117808.74,67311.12
7658,15608916,7,573,147754.68,110454.46
7659,15666297,3,706,,88479.02
7660,15598586,10,680,113292.17,122639.73
7661,15665014,5,458,,79723.78
7662,15701738,2,612,115163.38,97677.52
7663,15650591,10,809,118098.62,100720.02
7664,15652667,9,590,,104730.52
7665,15679622,8,602,,22499.29
7666,15730150,0,540,120825.7,28257.89
7667,15813192,6,494,,109988.09
7668,15606554,1,797,,149991.32
7669,15611794,6,526,133845.28,45180.8
7670,15672357,7,631,,181605.85
7671,15711759,5,576,108541.04,126469.09
7672,15615296,10,405,,160810.85
7673,15699294,1,555,,88146.86
7674,15788634,2,750,113817.06,88333.74
7675,15660871,8,665,137300.23,90174.83
7676,15618258,5,640,158024.38,81298.09
7677,15722535,7,457,127837.54,60013.17
7678,15711977,4,695,161533,100940.91
7679,15690169,7,645,161171.7,12599.94
7680,15790689,9,647,80958.36,128590.73
7681,15665181,7,808,,23180.37
7682,15633608,2,641,146193.6,55796.83
7683,15805261,8,700,,152097.02
7684,15740356,4,660,115021.76,162443.05
7685,15808223,1,615,126773.43,55551.26
7686,15769980,3,705,92889.91,109496.69
7687,15675450,9,718,,72105.63
7688,15776494,5,754,146622.35,41815.22
7689,15592412,4,713,131038.14,74005.04
7690,15777452,6,587,88820.29,70224.34
7691,15692258,1,569,115406.97,145528.22
7692,15791045,3,568,132951.92,124486.28
7693,15807889,5,634,108891.7,10078.02
7694,15602043,5,770,141788.63,164967.21
7695,15807335,4,676,116954.32,91149.48
7696,15629985,10,723,90450,103379.31
7697,15679453,8,614,125997.22,128049.34
7698,15637315,3,601,,54342.83
7699,15691513,9,592,,13614.01
7700,15622289,9,605,,35521.63
7701,15715184,4,752,144637.86,40496.72
7702,15702801,3,677,86616.35,91903.9
7703,15719931,8,850,,178667.7
7704,15806081,2,608,127924.25,32202.61
7705,15796336,9,786,,117034.32
7706,15647306,9,777,131240.61,163746.09
7707,15742369,5,667,,20346.69
7708,15655859,5,848,120046.74,84710.65
7709,15675650,8,486,97819.36,120531.31
7710,15574119,1,598,62979.93,152273.57
7711,15754168,3,506,,144345.58
7712,15763029,9,612,161450.03,96961
7713,15765048,3,545,,170307.43
7714,15786215,8,793,119496.25,29880.99
7715,15707559,9,682,,195104.91
7716,15582129,1,517,43772.66,187756.24
7717,15687540,9,684,100249.41,67599.69
7718,15787196,2,692,,105983.09
7719,15670898,5,740,108028.08,25980.42
7720,15775433,1,666,53013.29,112222.64
7721,15700693,2,693,,59864.96
7722,15677955,1,757,122088.67,42581.09
7723,15570086,9,684,90544,4777.23
7724,15794875,6,691,,178038.17
7725,15673591,3,842,141252.18,128521.16
7726,15631756,5,482,147813.05,109029.72
7727,15757617,6,735,134140.68,2267.88
7728,15612729,7,681,,55054.48
7729,15637857,8,616,,76456.17
7730,15681007,2,850,128548.49,75478.95
7731,15593622,10,635,122198.21,179144.54
7732,15629273,8,638,145177.84,193471.74
7733,15765846,2,820,94222.53,103570.8
7734,15596013,1,694,143212.22,102628.56
7735,15722473,3,713,,55772.04
7736,15774936,6,543,143350.41,192070.16
7737,15685640,3,649,130931.83,144808.37
7738,15566563,4,777,137851.31,5008.23
7739,15768746,6,561,,173680.39
7740,15689952,5,724,,115753.94
7741,15725906,8,665,,38928.48
7742,15634501,1,441,140614.15,174381.23
7743,15571940,3,579,118680.57,49829.8
7744,15741643,7,777,122917.69,76169.68
7745,15806822,0,739,,133465.57
7746,15701166,5,660,131754.11,38761.61
7747,15718531,8,554,,176779.46
7748,15628308,6,850,,13159.9
7749,15585287,9,842,119948.09,48217.97
7750,15781619,1,785,,134964.85
7751,15805162,0,550,,184221.11
7752,15588535,6,750,,19264.33
7753,15775307,3,490,97266.1,92797.23
7754,15777616,10,605,113690.83,33114.24
7755,15692291,6,563,99056.22,154347.95
7756,15680843,8,675,,184842.21
7757,15606232,7,621,116338.68,155743.48
7758,15641585,6,850,97339.99,88815.25
7759,15684358,3,711,,193747.57
7760,15806389,1,549,137592.31,116548.02
7761,15641860,6,764,108760.27,166324.79
7762,15814237,3,627,128770.88,40199.01
7763,15808780,2,850,,51919.04
7764,15767064,1,614,44054.84,73329.08
7765,15751177,2,685,119657.53,145387.05
7766,15613427,7,683,108797.63,140763.18
7767,15647259,2,643,,67979.35
7768,15748660,1,561,102025.32,133051.64
7769,15726695,9,601,122446.61,86791.9
7770,15757473,7,766,158786.67,47579.25
7771,15809509,3,699,125689.29,151623.71
7772,15715512,1,850,154640.41,164039.51
7773,15614168,4,792,146710.76,16528.4
7774,15679818,7,636,136709.35,66753.1
7775,15609928,5,850,129305.09,19244.58
7776,15731246,10,628,,103832.58
7777,15685243,10,736,,502.7
7778,15638730,0,711,82844.33,1408.68
7779,15697034,2,583,,5985.36
7780,15699225,0,757,,37460.05
7781,15677387,10,749,76692.22,30396.43
7782,15759184,7,705,117715.84,2498.67
7783,15595991,8,585,87105.32,55346.14
7784,15681332,6,437,,148330.97
7785,15756299,2,741,69311.16,59237.72
7786,15750547,9,738,,48644.94
7787,15566380,10,586,66948.67,140759.03
7788,15675963,9,627,,107712.42
7789,15674671,2,551,128410.71,181718.73
7790,15621466,3,606,99897.53,37054.65
7791,15607176,3,674,,173940.59
7792,15570299,6,584,152622.34,99298.8
7793,15613197,8,590,,62933.03
7794,15798885,4,585,138227.19,55287.84
7795,15714883,2,508,111395.53,48197.06
7796,15604497,7,458,84386.57,178642.73
7797,15773949,3,692,,8282.22
7798,15774164,5,502,174673.65,33300.56
7799,15774127,3,518,,76515.79
7800,15619016,5,660,109019.65,33680.56
7801,15795759,1,698,107906.75,168886.39
7802,15798844,7,678,128914.97,191746.23
7803,15717962,9,773,111179.83,93091.02
7804,15691504,8,619,124099.13,23904.52
7805,15693893,9,684,122471.09,15807.07
7806,15672499,3,635,134692.4,83773.02
7807,15750410,4,680,123816.5,90162.35
7808,15568904,3,608,106288.54,36639.25
7809,15649033,7,603,127723.25,139469.11
7810,15780989,2,579,145843.82,198402.37
7811,15771059,2,756,148200.72,194584.48
7812,15687852,2,611,104145.65,159629.64
7813,15695280,8,532,142755.25,34231.48
7814,15592751,3,684,81245.79,69643.31
7815,15598338,3,647,168560.46,90270.16
7816,15735784,8,583,,47848.56
7817,15629128,2,774,132193.94,162865.52
7818,15642870,9,677,,168650.4
7819,15637977,8,542,139330.1,54372.37
7820,15600792,0,613,,133897.32
7821,15576131,5,666,,147878.05
7822,15686588,2,777,134571.5,118313.38
7823,15761018,2,581,143829.2,181224.24
7824,15616029,7,705,,7921.57
7825,15761149,8,673,133444.97,5708.19
7826,15802758,4,594,104753.84,56756.52
7827,15647838,2,648,116574.84,4121.04
7828,15735968,10,605,,97213.09
7829,15581286,9,734,176914.8,12799.23
7830,15625445,8,572,68348.18,50400.32
7831,15600173,9,595,,41447.86
7832,15635143,2,749,56726.83,185543.35
7833,15664849,3,573,65269.23,189988.65
7834,15762455,6,624,66220.17,170819.01
7835,15797165,9,703,,85547.33
7836,15788189,8,665,96147.55,137037.97
7837,15780492,4,648,,19283.14
7838,15678497,2,850,,169425.3
7839,15588560,8,569,145330.43,132038.65
7840,15606003,3,566,,3626.47
7841,15611756,4,537,124192.28,50881.51
7842,15789563,7,706,111288.18,149170.25
7843,15702416,7,734,107805.67,182505.68
7844,15766288,5,586,103700.69,194072.56
7845,15667633,1,612,,9209.21
7846,15622774,0,648,,167931.81
7847,15755416,3,557,87739.08,123096.56
7848,15769915,0,643,133313.34,3965.69
7849,15643908,10,433,,87711.61
7850,15627395,7,643,154902.66,49667.28
7851,15679663,0,488,,136675.22
7852,15651581,6,758,112595.85,35865.44
7853,15596379,3,743,119695.75,26136.13
7854,15746674,7,730,,33373.26
7855,15801256,7,746,,10096.25
7856,15663808,8,666,152614.51,188782.3
7857,15598521,7,580,131647.01,79775.19
7858,15621457,6,850,96654.72,152740.16
7859,15764726,3,563,137583.04,5791.85
7860,15646374,3,766,62717.84,13182.43
7861,15716501,9,659,95377.13,187551.24
7862,15589948,1,607,135936.1,110560.14
7863,15811343,5,644,161591.11,63795.62
7864,15659677,8,746,142382.03,62086.62
7865,15594436,2,588,,12483.56
7866,15748995,9,691,,10963.04
7867,15677062,6,666,127043.09,8247
7868,15697201,3,640,,156260.08
7869,15666453,4,611,78885.88,26927.69
7870,15693771,8,651,95922.9,84782.42
7871,15569867,8,529,,19842.11
7872,15711602,3,676,91711.59,95393.43
7873,15717736,10,639,110031.09,133995.59
7874,15750441,5,782,81210.72,108003.38
7875,15732791,5,641,122947.92,99154.86
7876,15775104,1,697,182065.85,49503.5
7877,15757607,0,623,,196533.72
7878,15793070,2,494,69974.66,188426.13
7879,15760456,10,731,123711.73,171340.68
7880,15665385,6,657,76495.04,79071.89
7881,15612418,9,744,,20940.76
7882,15727138,9,774,,34774.26
7883,15732061,1,850,121874.89,6865.41
7884,15776051,6,551,,51143.43
7885,15616530,6,638,188455.19,47031.4
7886,15632344,0,792,99045.93,47160.01
7887,15744979,8,666,,158666.99
7888,15745433,2,716,205770.78,65464.66
7889,15683657,0,594,79340.95,78255.86
7890,15718572,9,600,138456.03,103548.25
7891,15665783,7,565,,89609.26
7892,15652782,2,678,101099.9,193476.04
7893,15707025,5,648,,5199.02
7894,15647807,8,642,109219.83,52827.51
7895,15718281,1,706,123276.69,86507.88
7896,15660571,10,668,113034.31,100423.88
7897,15727857,1,635,,175611.5
7898,15639252,6,603,129548.5,19282.85
7899,15628144,4,635,74812.84,27448.33
7900,15683560,7,642,,183963.34
7901,15653275,1,785,,45113.92
7902,15622182,3,628,153538.13,110776.01
7903,15613962,9,499,,183042.2
7904,15618437,10,567,,161571.79
7905,15783338,0,449,155619.36,166692.03
7906,15764491,10,701,159693.9,71173.64
7907,15712960,3,613,171653.17,5353.12
7908,15688157,2,683,47685.47,86019.48
7909,15579287,4,581,,86383.82
7910,15570931,5,620,,31641.52
7911,15615177,6,561,123692,70548.96
7912,15809906,1,558,148853.29,24411.02
7913,15652169,2,642,133161.95,122254.86
7914,15649450,6,805,143221.35,186035.72
7915,15777179,9,687,,73133.82
7916,15803538,1,695,,187734.49
7917,15610936,6,562,,111590.35
7918,15590094,9,613,126265.88,15859.95
7919,15572706,5,589,,61324.87
7920,15634564,8,593,112713.34,176868.89
7921,15684296,5,714,141173.03,98896.06
7922,15702293,7,588,,108739.15
7923,15642099,6,679,,12266.06
7924,15773273,5,730,118866.36,163317.5
7925,15613337,2,833,,182247.77
7926,15800482,7,586,,168261.4
7927,15732644,5,567,92316.31,158590.66
7928,15713426,1,637,122185.53,102566.46
7929,15640789,4,711,123345.85,141827.83
7930,15598892,4,828,73070.18,161671.15
7931,15606436,7,500,,192013.23
7932,15751227,1,807,95120.59,127875.1
7933,15812365,8,850,102800.65,60811.56
7934,15616088,7,782,97072.42,131177.22
7935,15803886,6,629,132876.55,130862.11
7936,15587311,6,582,,72970.93
7937,15617401,2,468,,28123.99
7938,15775886,3,670,,140754.19
7939,15807305,2,805,,166650.32
7940,15761717,10,720,51962.91,45507.24
7941,15628008,6,781,98759.89,112202.64
7942,15583755,2,592,156570.86,37140.2
7943,15661409,1,542,,178256.58
7944,15774250,1,532,159024.71,100982.93
7945,15681476,1,520,73493.17,109626.13
7946,15654870,8,759,,99251.24
7947,15790448,6,473,69617.36,143345.69
7948,15785326,5,639,136526.26,59653.03
7949,15592854,3,705,113736.27,196864.61
7950,15617486,1,530,106723.28,109960.4
7951,15806796,10,516,138847.9,127256.7
7952,15644699,0,850,,1099.95
7953,15622305,2,746,107868.14,146192.4
7954,15608209,3,622,96926.12,48553.77
7955,15626898,7,743,77599.23,144407.1
7956,15644297,5,732,178787.54,195760.53
7957,15731569,5,850,,44827.47
7958,15582149,3,850,129668.43,88743.99
7959,15802483,6,686,146178.13,88837.11
7960,15686999,8,556,,62112.7
7961,15772479,4,673,,163563.07
7962,15778884,2,809,154763.21,174800.31
7963,15623630,3,634,116251.24,42429.88
7964,15774316,6,630,,82647.65
7965,15695097,0,564,100954.88,134175.15
7966,15645404,4,625,124620.01,92243.94
7967,15750574,4,677,,6175.53
7968,15636812,9,583,112701.04,29213.63
7969,15712068,8,592,84692.5,67214.02
7970,15652030,2,637,108204.52,169037.84
7971,15577398,6,850,86449.39,188809.23
7972,15756848,10,633,,79408.17
7973,15806929,5,751,73194.99,89222.66
7974,15656005,7,592,124593.23,86079.67
7975,15722632,2,716,119655.77,12944.17
7976,15794356,3,641,121765.37,166516.84
7977,15659656,4,849,110837.73,126419.8
7978,15588341,10,647,99835.17,89103.05
7979,15709142,2,608,91057.37,132973.17
7980,15627042,7,555,,93122.41
7981,15627517,7,497,149400.27,167522.19
7982,15803032,9,599,89111.63,157239.6
7983,15665129,1,545,132527.9,107429.71
7984,15628272,9,774,114997.42,75304.09
7985,15678206,6,464,161798.53,182944.47
7986,15678427,2,696,96129.32,5983.7
7987,15678067,3,667,,163655.01
7988,15793331,5,812,133050.97,89385.92
7989,15699532,8,516,120124.35,168773.54
7990,15605827,8,645,,96864.36
7991,15643635,5,664,133705.74,134455.84
7992,15787710,9,427,,28368.37
7993,15614137,7,685,,103898.59
7994,15754494,4,585,152805.05,63239.65
7995,15713440,1,519,151701.45,170138.68
7996,15803479,1,708,,3837.08
7997,15709639,5,717,112465.06,92977.75
7998,15601719,6,465,156007.09,191368.37
7999,15772482,3,829,132405.52,104889.2
8000,15591489,5,826,142662.68,60285.3
8001,15629002,8,747,102603.3,180693.61
8002,15798053,9,707,,126475.79
8003,15753895,1,590,,133535.99
8004,15595426,6,603,105000.85,87412.24
8005,15645815,5,615,,164886.64
8006,15632848,1,634,69518.95,116238.39
8007,15703068,8,716,126145.54,138051.19
8008,15791513,4,647,138937.35,101617.64
8009,15587210,10,591,113581.98,1985.41
8010,15793803,1,574,112572.39,165626.6
8011,15787756,10,467,114514.71,177784.68
8012,15723437,2,701,,65765.22
8013,15702715,10,747,,50759.8
8014,15809872,2,650,84906.45,163216.48
8015,15644295,2,731,126816.18,74850.93
8016,15778694,1,638,105249.76,23491.09
8017,15759555,2,569,,134272.57
8018,15631406,5,459,109387.9,155721.15
8019,15616676,3,632,122478.51,147230.77
8020,15771154,8,683,137732.23,133210.44
8021,15669491,2,850,157866.77,18986.12
8022,15697691,6,512,,100507.81
8023,15665180,3,616,136789.14,59346.4
8024,15752588,1,664,,95372.64
8025,15743051,10,694,144684.03,31805.49
8026,15571873,9,655,107065.31,51959.82
8027,15679743,8,607,91301.72,130824.57
8028,15769412,4,684,207034.96,157694.76
8029,15775124,8,763,,933.38
8030,15732113,8,671,,2560.11
8031,15578141,3,592,,12905.89
8032,15595874,6,666,,176692.87
8033,15755642,5,667,,102908.63
8034,15576526,6,850,,41291.05
8035,15792489,9,622,,119127.06
8036,15733705,8,577,92472.1,126434.61
8037,15807221,1,555,,103901.35
8038,15573045,10,547,127738.75,85153
8039,15756824,5,613,101242.98,12493.61
8040,15773520,4,672,92599.55,167336.78
8041,15627439,10,624,,186180.42
8042,15701439,1,698,,88566.9
8043,15785352,6,606,82373.94,172526.9
8044,15616525,4,720,141356.47,137985.69
8045,15717489,9,835,,19793.73
8046,15795737,3,771,72664,107874.39
8047,15693877,3,811,123365.34,171995.34
8048,15576111,5,734,121898.58,61829.89
8049,15595713,6,548,,31728.35
8050,15808868,3,652,103696.97,155221.05
8051,15708193,2,707,,130866.95
8052,15697801,1,605,74129.18,62199.78
8053,15770121,9,623,,24255.21
8054,15800524,3,686,185379.02,64679.07
8055,15686236,1,525,118087.68,88120.78
8056,15659807,8,657,109402.13,66463.62
8057,15736078,7,730,130367.87,15142.1
8058,15620836,2,816,108410.87,102908.91
8059,15698184,2,484,90408.16,48170.57
8060,15717643,6,728,90425.15,11597.69
8061,15776596,6,730,140094.59,172450.04
8062,15814757,9,477,,184061.17
8063,15812607,6,663,95439.4,21038.58
8064,15663888,6,549,204017.4,109538.35
8065,15748882,9,714,,129192.55
8066,15690829,3,430,137115.16,146516.86
8067,15695819,5,504,134740.19,181430.91
8068,15696834,5,530,,121451.21
8069,15797710,4,619,98955.87,131712.51
8070,15700654,9,617,49157.09,53294.17
8071,15583764,1,791,130240.33,96546.55
8072,15688849,1,609,108019.27,184524.65
8073,15661473,4,780,126725.25,195259.31
8074,15601030,5,777,96693.66,172618.52
8075,15789557,7,817,129810.6,59259.44
8076,15745250,8,850,156652.13,25899.21
8077,15590349,9,732,,3749
8078,15741693,4,693,130661.96,101918.96
8079,15618446,8,576,,57802.62
8080,15766552,6,643,,142454.77
